temperature_C,vibration_level,machine_runtime_hours,inventory_level_units,pending_orders,supplier_id,supplier_lead_time_days,supplier_quality_score,supplier_reliability_index,fuel_price_index,market_demand_index,weather_disruption_score,risk_label,order_month,order_weekday,order_hour,supplier_avg_lead,supplier_std_lead,supplier_risk_score,external_risk_score,target
70.25020170258907,30.18224716032707,151.23097061787706,652,137,SUP_116,3.38093751720046,87.38690159253146,0.829563486651327,1.1201564862633744,0.5916127389270152,9.198095358141927,High,3,2,1,4.42816945166844,0.0,0.22869132182825774,0.7064972210202505,2
77.54024515614749,53.01152959750985,136.9390797825152,1451,485,SUP_122,6.892377267448607,74.76884632771414,0.8625140313306422,1.05308355959972,0.9726410564548932,2.241922892578898,High,3,2,2,4.42816945166844,0.0,0.25063237788996084,0.19772073670418835,2
70.16762710033821,32.73204932010985,126.96964823164288,577,174,SUP_145,4.056256025955758,82.22168945515762,0.9729884745726036,1.4395807797663784,0.6799046211304998,5.624048660006892,Low,3,2,3,4.42816945166844,0.0,0.22467924731087777,0.6580822850560539,0
73.03651717856549,48.97076585119841,139.03963827411886,1259,105,SUP_127,2.905356914424921,84.92367703018175,0.908598349288684,1.2337855958567798,0.5030953097972964,6.335561092389892,High,3,2,4,4.42816945166844,0.0,0.22571428468922147,0.6496951983521153,2
73.76592963534526,35.97263811299879,81.83342073595813,413,488,SUP_101,4.042757083385816,84.51923625058174,0.8300891063880598,1.1943233379505578,0.5169145986183976,8.606767232406995,High,3,2,5,4.42816945166844,0.0,0.2343740905384839,0.7389644669506761,2
70.53982895865649,25.630832723615875,178.92447705409734,350,122,SUP_133,6.090266874550938,91.89290566992857,0.9648389482625463,1.116244946500316,0.504001632032871,0.899991559131702,Low,3,2,6,4.42816945166844,0.0,0.2061517675123416,0.31861294799517237,0
76.57087520810686,32.40301330031703,127.8337659514362,903,420,SUP_131,6.596297260171188,73.30642950128255,0.96729068599195,1.293032957516469,0.6711610746160579,4.178110158756479,Medium,3,2,7,4.42816945166844,0.0,0.24307954607669327,0.5153112506060971,1
74.68315788056955,35.38351129175564,197.6551641492792,584,239,SUP_147,4.42657758716117,80.2428796803535,0.7594013887532146,1.460674646077608,0.9129304504154828,9.773521023568357,Medium,3,2,8,4.42816945166844,0.0,0.2499955754424249,0.7984672774828552,1
67.30520227396552,30.669142217436185,87.64420741427462,794,299,SUP_124,2.6837979859778005,86.75567275939032,0.7841221566180394,1.1751128535846993,0.8852762343457574,0.0112180200322264,High,3,2,9,4.42816945166844,0.0,0.23449791249786875,0.17634980295206149,2
66.12587165101463,59.98449151674792,58.01138657143622,916,108,SUP_109,5.363109314473178,89.65721873877975,0.7788435494358726,0.942509214477695,0.4151913810420314,5.39752237530473,High,3,2,10,4.42816945166844,0.0,0.2292226812573066,0.48632092592581616,2
70.15264354807918,42.39160715720094,117.85783683857164,609,105,SUP_124,4.687862809780823,82.26641676040735,0.9369500932842167,1.4680451812071802,0.5007542999011888,6.038849182658213,High,3,2,11,2.6837979859778005,0.0,0.07700496702668341,0.752877425396771,2
66.64773568143254,52.31735412597007,83.05015490630446,623,493,SUP_110,3.462145690137641,74.25938263831074,0.8182525703017347,1.1145222011466769,0.4108794563457401,0.303486996935518,High,3,2,12,4.42816945166844,0.0,0.2560774513716584,0.31898825596835717,2
76.39450576805224,48.3519650596752,115.62948659185992,1366,241,SUP_139,6.65258462399961,79.9937017530277,0.8462162317494553,1.265322639558777,0.5989330759362503,1.7293818534167438,High,3,2,13,4.42816945166844,0.0,0.24181244699745244,0.4030359369608444,2
74.54159056037714,25.58640718551282,114.3931806586624,1335,372,SUP_118,5.9938730397262034,77.75874287720488,0.7723718854360956,1.185478489513417,0.5526780198460837,6.959361197230982,Low,3,2,14,4.42816945166844,0.0,0.253666799380434,0.640178135731002,0
69.4328398083329,42.336269532561694,142.54630785466497,1224,246,SUP_132,3.222473113188596,85.64750549205726,0.8434590111387549,0.9222881879708568,0.8047511056609358,9.875421074506816,High,3,2,15,4.42816945166844,0.0,0.23078056158046334,0.5702128837451388,2
71.68406445664864,27.072027347470403,64.27498309632706,1470,580,SUP_112,6.46206446872681,92.89156751788416,0.8274603623433225,1.1738530115235613,0.5119726495405307,5.4266512027476015,High,3,2,16,4.42816945166844,0.0,0.21789230240835278,0.5712618136919223,2
68.34753766022978,25.487542739540928,85.93818184716257,807,586,SUP_122,5.4440242446132014,71.10296299050668,0.8776561111486607,1.2878747972558786,0.8490126375567091,3.4109375677796017,Low,3,2,17,6.892377267448607,0.0,0.4700284629041206,0.41498447291185103,0
61.93940759888344,38.48020606099401,114.7235466738407,912,265,SUP_124,3.190928062386725,86.93208142111794,0.7120870275811949,1.4671719986172749,0.4263521513993061,7.424140377987854,High,3,2,18,3.685830397879312,1.4170878268485403,0.31230829366395235,0.8465824386307894,2
72.90698038413868,57.30008022616953,118.63798375781072,618,582,SUP_122,6.451441205694147,71.73894380864576,0.8118792469877711,1.1373250400385608,0.6768534825305551,3.702352563213295,High,3,2,19,6.168200756030904,1.0241402439989498,0.5103504356002305,0.41167715922853826,2
65.70674817716697,54.11789771303529,150.66485312264564,329,539,SUP_142,5.117784190132216,72.76920771165852,0.7577653499159298,1.1915360792468506,0.6318813108725859,0.1694175931741826,High,3,2,20,4.42816945166844,0.0,0.26510652326354334,0.2770610687316978,2
69.88104803219564,56.79731552285824,162.94860085360943,1264,553,SUP_127,5.6873332636882505,80.23226729899913,0.7029205848709216,1.29428192137134,0.8472422490693411,8.03494388588386,Low,3,2,21,2.905356914424921,0.0,0.1236792357602889,0.6501293446894054,0
59.85044792088544,25.412015353621364,152.0535146005214,727,580,SUP_147,6.60752550905346,72.64777150588425,0.7218338222756794,0.9001288895714938,0.730527824263612,9.738790111658933,High,3,2,22,4.42657758716117,0.0,0.26880457790213985,0.5770601283197707,2
70.80119127055836,41.60246392073522,198.75063718522355,770,572,SUP_101,4.603449199032473,81.86263485952847,0.9310895398138715,1.2802854002531034,0.4124549175729001,5.852395250784246,High,3,2,23,4.042757083385816,0.0,0.1961826786927588,0.6790478617535457,2
68.12136205945447,23.02648877792592,178.60216619726015,688,298,SUP_103,3.045920153058278,90.29265806496738,0.9541556300736144,1.4557252106680063,0.869892583071154,1.7151805882209925,Low,3,3,0,4.42816945166844,0.0,0.21042059454115714,0.40718196205093005,0
60.56330723236294,57.514746787368594,88.29917170126555,1124,463,SUP_140,4.317469729981285,88.55336135159573,0.7750943315435864,1.2177630288485888,0.6422484960744519,0.1713228993452653,High,3,3,1,4.42816945166844,0.0,0.23180531782090324,0.28682257475529394,2
73.06159750781907,40.408628929576885,83.31333987436369,643,443,SUP_109,6.6839178853076,88.67320635754635,0.913701431516312,1.3013757288362355,0.9806230237140232,0.817151595944231,High,3,3,2,5.363109314473178,0.0,0.2987382936570558,0.2480418644306225,2
72.57666830818972,44.69953675390733,142.41480873348306,1467,332,SUP_123,6.69934801024143,79.01637330230267,0.8574165532006492,0.9448762015899768,0.8890774349491183,3.103836700595984,High,3,3,3,4.42816945166844,0.0,0.2426470717537831,0.2145778309165412,2
66.64159770692929,23.493250053889835,153.47844906102162,890,342,SUP_103,4.800037012029376,74.14626164151596,0.7970724441995414,1.2080911088055877,0.4352204034594579,5.138933566482526,High,3,3,4,3.045920153058278,0.0,0.1386189984620655,0.5996206719159844,2
63.9133822490493,23.30390086390293,85.7859857275294,655,406,SUP_101,2.046471029771171,93.21462011633372,0.7701230965610129,1.110792222817868,0.5729624495689792,4.306059293277541,High,3,3,5,4.3231031412091445,0.3964691971315826,0.2517274478491456,0.46327819221992966,2
74.43124937705777,20.36020007968664,190.1299743034536,925,436,SUP_105,2.3027804924406405,75.80483724949704,0.932521064522858,1.114937508159775,0.9917332858753004,5.394446643451589,High,3,3,6,4.42816945166844,0.0,0.24155969272717348,0.3800322299828039,2
66.01089245857166,20.55588944908728,176.28705780906233,1354,143,SUP_142,6.9392977113426975,74.72607669123047,0.9948984128544064,1.1210025146893154,0.882341423733994,4.122917633771293,Low,3,3,7,5.117784190132216,0.0,0.29724996534190895,0.355962994649036,0
74.1917273673148,50.75376068037116,142.4761386732348,684,175,SUP_142,6.240168823182925,84.45577044661549,0.9017847850017447,1.11168919594076,0.7540349146592801,2.9034146732727804,High,3,3,8,6.028540950737456,1.2880045628709178,0.4890146818208837,0.33311313900780415,2
68.8752881724233,25.97639915195122,193.2854355383096,1343,422,SUP_120,2.3791878037518708,84.70626613955461,0.9696745529578203,1.4337346794724275,0.7675652232528023,5.244621037685367,Medium,3,3,9,4.42816945166844,0.0,0.22004148610356208,0.6069141162405585,1
75.12580549600399,58.11319596587103,113.03194846938136,450,512,SUP_138,2.5392875368222088,75.62088779271313,0.8397419154832674,1.318533782500067,0.4767976307390548,1.6476667152343838,High,3,3,10,4.42816945166844,0.0,0.25120550654470036,0.4663450991528064,2
71.13178889707238,55.54400633131424,57.35736871196645,507,576,SUP_120,2.987824564671413,83.82796231099738,0.723032880489069,1.3527216460644187,0.5892455716648433,4.874886030619349,High,3,3,11,2.3791878037518708,0.0,0.06887233615644278,0.6073873289388121,2
74.20903739148383,28.67805678630647,100.0314445581097,371,562,SUP_140,4.220903197886733,72.97101239994228,0.9427761697007172,1.071786724074633,0.8893609456531599,8.277249355010017,High,3,3,12,4.317469729981285,0.0,0.23660723389174557,0.5368363535072879,2
73.485320288229,51.86415934509903,55.14392165920991,394,173,SUP_140,5.54240381800897,70.65979820455713,0.9098402086298392,1.0025794122706198,0.6588917196811287,4.230623514067905,Low,3,3,13,4.269186463934009,0.0682828496797265,0.24685790855771006,0.3766630624932197,0
70.79065662764978,49.69286956131014,187.17681645459967,1467,561,SUP_103,5.286790947703483,85.35596324469252,0.8690247424413039,1.1831385525566938,0.6063102988407834,0.2596573139060532,High,3,3,14,3.922978582543827,1.2403479259721106,0.30344626183452084,0.28590792303995183,2
75.45731365465582,39.72443275237097,174.43002127829948,649,234,SUP_109,5.334607336091404,85.7263353896055,0.7468261500878421,1.3738918089035133,0.9177562920162994,8.20663337061102,Low,3,3,15,6.023513599890389,0.9339526970863319,0.467729719926292,0.6750279503211233,0
80.86548530256673,35.156010152170936,151.3897732928275,591,552,SUP_121,5.85910090860181,77.44148006806937,0.9818379056186486,0.99724013033568,0.5352911645629631,9.887284191961069,High,3,3,16,4.42816945166844,0.0,0.23335472298044976,0.6982581173975815,2
66.12416969189844,43.85174890363638,153.07625305055774,645,261,SUP_128,3.6367487675086094,88.39176495482532,0.8011929454724641,1.1817309686323942,0.8539305357831561,7.491478114891656,High,3,3,17,4.42816945166844,0.0,0.2295186492215563,0.5643751646592684,2
63.3032335446878,58.94746601370144,142.3186162424459,1207,255,SUP_105,4.224035274594954,93.96672496263288,0.8317927008657229,0.9849921597099968,0.59130562459103,3.4583091560446624,Medium,3,3,18,2.3027804924406405,0.0,0.03109643242282324,0.3517789126902434,1
70.05050749265074,36.72898808054216,102.64062873667382,505,148,SUP_118,6.16266446094673,92.51081811562268,0.9690707389951376,1.0062027606000503,0.5447303629910254,9.378335062883368,High,3,3,19,5.9938730397262034,0.0,0.34019587383422006,0.6741296934467746,2
73.25561815618109,29.307358378787992,91.53687853853488,1377,185,SUP_112,4.179152743084799,72.93909750714684,0.749120697684949,1.2650549256301489,0.5284458214045608,2.169196601874007,Low,3,3,20,6.46206446872681,0.0,0.44191354095154867,0.4484334355186026,0
66.35646001683493,33.5728318472259,141.46975933085696,739,258,SUP_137,6.136332079948117,91.33057530058096,0.8035954671019655,1.170453576434264,0.8539118205881855,7.439727147158256,High,3,3,21,4.42816945166844,0.0,0.2234007763670949,0.5561479339981962,2
63.66322009536361,46.44656265353979,89.62984303114384,868,412,SUP_133,6.478499330111554,80.10566803424663,0.9264208331601242,0.9575350984110498,0.5355111713022338,6.79887723553176,High,3,3,22,6.090266874550938,0.0,0.377625838669449,0.5237940227649073,2
72.5045782685781,31.87951554029475,153.63547716679776,1438,598,SUP_101,4.405376981212983,89.77735210055523,0.9834492579557595,0.9975535051551162,0.5113997413584138,1.832336253802909,High,3,3,23,3.56422577072982,1.3439786093587662,0.2619614976997527,0.30338597216918284,2
67.28806908665499,22.28593134286428,112.2743152284437,1194,279,SUP_103,6.153173209085444,92.82415247749148,0.7959354670136899,1.0539565164698923,0.5523993342537643,4.224682078803531,Low,3,4,0,4.3775827042637125,1.1786544070192002,0.3293300508294895,0.4376241502568132,0
79.07143681810877,29.579022064894787,177.2296211446737,699,236,SUP_143,6.119394312853429,80.20552822207677,0.9784759298092838,1.0353260632954515,0.566253431111255,8.534701189853868,High,3,4,1,4.42816945166844,0.0,0.22816282425337145,0.6393134505912706,2
72.63007952253652,56.93247993917881,143.85474641960008,687,352,SUP_124,2.594199820843543,79.7888161461627,0.8592822783122492,0.9695516586051052,0.668564861235299,0.2439992381305689,Low,3,4,2,3.5208629527151163,1.0419749173531794,0.2617623755273092,0.15744630676639007,0
67.9024849780064,22.15299813786007,62.76440045069647,1101,168,SUP_107,6.212738896362905,80.54593215664744,0.88452335310161,1.314813398795886,0.8478767612274437,0.3307577368871761,Low,3,4,3,4.42816945166844,0.0,0.23687727405499748,0.2747393964225616,0
