num__temperature_C,num__vibration_level,num__machine_runtime_hours,num__inventory_level_units,num__pending_orders,num__supplier_lead_time_days,num__supplier_quality_score,num__supplier_reliability_index,num__fuel_price_index,num__market_demand_index,num__weather_disruption_score,num__order_month,num__order_weekday,num__order_hour,num__supplier_avg_lead,num__supplier_std_lead,num__supplier_risk_score,num__external_risk_score,cat__supplier_id_SUP_100,cat__supplier_id_SUP_101,cat__supplier_id_SUP_102,cat__supplier_id_SUP_103,cat__supplier_id_SUP_104,cat__supplier_id_SUP_105,cat__supplier_id_SUP_106,cat__supplier_id_SUP_107,cat__supplier_id_SUP_108,cat__supplier_id_SUP_109,cat__supplier_id_SUP_110,cat__supplier_id_SUP_111,cat__supplier_id_SUP_112,cat__supplier_id_SUP_113,cat__supplier_id_SUP_114,cat__supplier_id_SUP_115,cat__supplier_id_SUP_116,cat__supplier_id_SUP_117,cat__supplier_id_SUP_118,cat__supplier_id_SUP_119,cat__supplier_id_SUP_120,cat__supplier_id_SUP_121,cat__supplier_id_SUP_122,cat__supplier_id_SUP_123,cat__supplier_id_SUP_124,cat__supplier_id_SUP_125,cat__supplier_id_SUP_126,cat__supplier_id_SUP_127,cat__supplier_id_SUP_128,cat__supplier_id_SUP_129,cat__supplier_id_SUP_130,cat__supplier_id_SUP_131,cat__supplier_id_SUP_132,cat__supplier_id_SUP_133,cat__supplier_id_SUP_134,cat__supplier_id_SUP_135,cat__supplier_id_SUP_136,cat__supplier_id_SUP_137,cat__supplier_id_SUP_138,cat__supplier_id_SUP_139,cat__supplier_id_SUP_140,cat__supplier_id_SUP_141,cat__supplier_id_SUP_142,cat__supplier_id_SUP_143,cat__supplier_id_SUP_144,cat__supplier_id_SUP_145,cat__supplier_id_SUP_146,cat__supplier_id_SUP_147,cat__supplier_id_SUP_148,cat__supplier_id_SUP_149,cat__supplier_id_SUP_150
1.479168540814522,1.1179647811439748,0.30994396877334834,1.613161526241334,0.9325707086758125,1.6961662401314572,-1.062201326941651,0.14063463875615878,-0.855800252020832,1.5415696634250413,-0.9313674111490333,-1.946306510131316,-0.5141244972530803,-1.3872574055126203,-0.11352925446057817,-2.133274891421153,-2.3780287846804504,-1.6648259297084897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7805026787264854,1.5754711801218753,-1.6580999834814405,1.4835826758559019,-1.053989275068458,-0.981295651743872,1.386961466540429,1.7004101849046362,-1.7214802586641886,0.9992191118412265,1.227451026174444,0.9606863331846365,-0.013635914956614165,1.672973023374717,1.2771443471189237,0.7121363448235789,0.3804347613225275,-0.1466281635782198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.47762000118092857,-0.17030543462388156,-1.2876694615874757,0.541976363055095,1.3562775583555344,0.6914449057162949,-0.6988586931261616,-0.5577463340794051,0.475038111787526,-0.5440557094123155,-0.26557815360921916,0.9606863331846365,-0.013635914956614165,1.672973023374717,0.520453814678758,-0.5104087592547831,0.4845966018193485,0.1864220714354252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25153513350100304,0.5958391049221432,-0.7892498795420263,0.4987834129266176,0.12683309289142303,0.1909214589853286,-0.7681214551906629,-0.1986330610089009,1.2351516391674764,-1.3438401060420424,-0.3164011965495789,-0.9773088956926651,0.987341249636318,0.50717095522716,-1.666633709888528,0.06219637761223959,-0.7349903161426452,0.766637824593933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5728468126281184,0.2992307651762948,1.6770303626172982,-1.0100903115615254,-0.901176968626591,1.335517725756116,-0.05553867452780376,-1.1170956868339486,-0.4956320034120232,0.5007605828288785,0.15828608904009905,-0.00831128125401433,-1.0146130795495463,-0.9500816299572864,2.319770163101308,0.9664701441589206,2.2749549381397087,-0.26972801084790266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.35034798285433133,1.3881491563188406,0.04639273342104218,0.6830733334747877,0.5991620400753754,0.3592126572519845,1.5826429695401563,-0.7603935823678735,1.4151822990923124,-0.770823656880239,0.4003236451131833,0.9606863331846365,-1.0146130795495463,-0.8043563714388418,0.22237152941469682,1.3436761959256542,0.37845671226622507,1.252089735892493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6322523619489758,0.19957705264959,0.26624437127817546,-1.3383567325379535,0.36299756648339926,1.0646683352029118,1.3986460927775037,1.5443055840102413,-0.513966547181088,-1.506794466650625,-0.6243779376414125,-0.9773088956926651,0.48685266733985194,-0.9500816299572864,0.9393890982288928,2.305675946631602,1.5698523665906987,-0.2695248794916114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8087188513627996,-0.4805887611012257,0.3236778932101008,0.032299551539061895,-1.6513464729775742,1.3200018645056584,-0.3557706880527587,-1.6768476334244482,-0.7529478673210586,1.0881314539027362,0.17746514742011818,-0.00831128125401433,-1.5151016618460125,1.5272477648562726,-1.1287992548272583,0.976326327727775,0.1575043958535476,-0.5664868195799265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24439003379480054,0.003427086779181486,-0.12062480523351879,0.4987834129266176,-1.5054801804648832,-1.510121042088717,-1.0289609847216146,-1.1717267284966342,1.647897164486755,-1.755196077098215,0.7057633987561824,0.9606863331846365,0.987341249636318,1.672973023374717,-0.6918369360687793,0.11820486532454272,0.19545546615062132,1.9292764063653325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8243779388793948,-1.5980710324740035,0.901014786813974,-0.8517161610904418,1.4396297255056436,0.06508367979056773,1.284402258433464,0.6103550836999989,0.20012997963212326,-0.9462206811802297,1.388255450701935,-0.9773088956926651,1.487829831932784,-1.2415321469941756,0.04217022462401726,-0.7965693614899354,-0.8266152264336454,1.5311767214131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
